Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name
Complex_133,8,0.9607,0.0714,676,YNL002C
Complex_133,8,0.9607,0.0714,627,YML073C
Complex_133,8,0.9607,0.0714,751,YOL041C
Complex_133,8,0.9607,0.0714,683,YNL061W
Complex_134,5,0.9604,1.0,426,YIL084C
Complex_134,5,0.9604,1.0,743,YOL004W
Complex_134,5,0.9604,1.0,733,YNL330C
Complex_134,5,0.9604,1.0,849,YPL181W
Complex_134,5,0.9604,1.0,668,YMR263W
Complex_135,7,0.9599,0.1286,775,YOR063W
Complex_135,7,0.9599,0.1286,761,YOL127W
Complex_135,7,0.9599,0.1286,740,YNR053C
Complex_135,7,0.9599,0.1286,837,YPL093W
Complex_135,7,0.9599,0.1286,228,YER006W
Complex_135,7,0.9599,0.1286,383,YHR010W
Complex_135,7,0.9599,0.1286,861,YPL249C-A
Complex_136,11,0.9598,0.1212,775,YOR063W
Complex_136,11,0.9598,0.1212,761,YOL127W
Complex_136,11,0.9598,0.1212,694,YNL110C
Complex_136,11,0.9598,0.1212,837,YPL093W
Complex_136,11,0.9598,0.1212,211,YDR471W
Complex_136,11,0.9598,0.1212,228,YER006W
Complex_136,11,0.9598,0.1212,755,YOL077C
Complex_136,11,0.9598,0.1212,215,YDR496C
Complex_136,11,0.9598,0.1212,683,YNL061W
Complex_136,11,0.9598,0.1212,670,YMR290C
Complex_136,11,0.9598,0.1212,854,YPL211W
Complex_137,13,0.9594,0.2747,775,YOR063W
Complex_137,13,0.9594,0.2747,142,YDR060W
Complex_137,13,0.9594,0.2747,670,YMR290C
Complex_137,13,0.9594,0.2747,796,YOR206W
Complex_137,13,0.9594,0.2747,755,YOL077C
Complex_137,13,0.9594,0.2747,676,YNL002C
Complex_137,13,0.9594,0.2747,388,YHR052W
Complex_137,13,0.9594,0.2747,683,YNL061W
Complex_137,13,0.9594,0.2747,751,YOL041C
Complex_137,13,0.9594,0.2747,808,YOR272W
Complex_137,13,0.9594,0.2747,538,YLL045C
Complex_137,13,0.9594,0.2747,843,YPL131W
Complex_137,13,0.9594,0.2747,539,YLR002C
Complex_138,12,0.9587,0.4286,775,YOR063W
Complex_138,12,0.9587,0.4286,142,YDR060W
Complex_138,12,0.9587,0.4286,670,YMR290C
Complex_138,12,0.9587,0.4286,796,YOR206W
Complex_138,12,0.9587,0.4286,755,YOL077C
Complex_138,12,0.9587,0.4286,676,YNL002C
Complex_138,12,0.9587,0.4286,388,YHR052W
Complex_138,12,0.9587,0.4286,683,YNL061W
Complex_138,12,0.9587,0.4286,751,YOL041C
Complex_138,12,0.9587,0.4286,808,YOR272W
Complex_138,12,0.9587,0.4286,538,YLL045C
Complex_138,12,0.9587,0.4286,829,YPL043W
Complex_139,17,0.958,0.1569,775,YOR063W
Complex_139,17,0.958,0.1569,761,YOL127W
Complex_139,17,0.958,0.1569,642,YMR049C
Complex_139,17,0.958,0.1569,388,YHR052W
Complex_139,17,0.958,0.1569,796,YOR206W
Complex_139,17,0.958,0.1569,670,YMR290C
Complex_139,17,0.958,0.1569,683,YNL061W
Complex_139,17,0.958,0.1569,837,YPL093W
Complex_139,17,0.958,0.1569,854,YPL211W
Complex_139,17,0.958,0.1569,100,YDL031W
Complex_139,17,0.958,0.1569,228,YER006W
Complex_139,17,0.958,0.1569,611,YLR449W
Complex_139,17,0.958,0.1569,258,YFL002C
Complex_139,17,0.958,0.1569,539,YLR002C
Complex_139,17,0.958,0.1569,395,YHR088W
Complex_139,17,0.958,0.1569,755,YOL077C
Complex_139,17,0.958,0.1569,215,YDR496C
Complex_140,11,0.9579,0.3788,662,YMR229C
Complex_140,11,0.9579,0.3788,670,YMR290C
Complex_140,11,0.9579,0.3788,642,YMR049C
Complex_140,11,0.9579,0.3788,388,YHR052W
Complex_140,11,0.9579,0.3788,808,YOR272W
Complex_140,11,0.9579,0.3788,683,YNL061W
Complex_140,11,0.9579,0.3788,142,YDR060W
Complex_140,11,0.9579,0.3788,533,YLL008W
Complex_140,11,0.9579,0.3788,215,YDR496C
Complex_140,11,0.9579,0.3788,796,YOR206W
Complex_140,11,0.9579,0.3788,755,YOL077C
Complex_141,3,0.9578,0.75,467,YJL184W
Complex_141,3,0.9578,0.75,619,YML036W
Complex_141,3,0.9578,0.75,524,YKR038C
Complex_142,3,0.9572,0.6,440,YIR009W
Complex_142,3,0.9572,0.6,666,YMR240C
Complex_142,3,0.9572,0.6,855,YPL213W
Complex_143,7,0.9571,0.097,775,YOR063W
Complex_143,7,0.9571,0.097,51,YBR142W
Complex_143,7,0.9571,0.097,538,YLL045C
Complex_143,7,0.9571,0.097,861,YPL249C-A
Complex_143,7,0.9571,0.097,334,YGR085C
Complex_143,7,0.9571,0.097,627,YML073C
Complex_143,7,0.9571,0.097,289,YGL076C
Complex_144,15,0.957,0.15,775,YOR063W
Complex_144,15,0.957,0.15,808,YOR272W
Complex_144,15,0.957,0.15,670,YMR290C
Complex_144,15,0.957,0.15,683,YNL061W
Complex_144,15,0.957,0.15,851,YPL198W
Complex_144,15,0.957,0.15,538,YLL045C
Complex_144,15,0.957,0.15,829,YPL043W
Complex_144,15,0.957,0.15,755,YOL077C
Complex_144,15,0.957,0.15,100,YDL031W
Complex_144,15,0.957,0.15,228,YER006W
Complex_144,15,0.957,0.15,837,YPL093W
Complex_144,15,0.957,0.15,395,YHR088W
Complex_144,15,0.957,0.15,533,YLL008W
Complex_144,15,0.957,0.15,854,YPL211W
Complex_144,15,0.957,0.15,215,YDR496C
Complex_145,9,0.9564,0.0755,775,YOR063W
Complex_145,9,0.9564,0.0755,761,YOL127W
Complex_145,9,0.9564,0.0755,538,YLL045C
Complex_145,9,0.9564,0.0755,228,YER006W
Complex_145,9,0.9564,0.0755,111,YDL075W
Complex_145,9,0.9564,0.0755,861,YPL249C-A
Complex_145,9,0.9564,0.0755,843,YPL131W
Complex_145,9,0.9564,0.0755,338,YGR103W
Complex_145,9,0.9564,0.0755,676,YNL002C
Complex_146,8,0.9564,0.0417,775,YOR063W
Complex_146,8,0.9564,0.0417,761,YOL127W
Complex_146,8,0.9564,0.0417,694,YNL110C
Complex_146,8,0.9564,0.0417,111,YDL075W
Complex_146,8,0.9564,0.0417,282,YGL030W
Complex_146,8,0.9564,0.0417,228,YER006W
Complex_146,8,0.9564,0.0417,338,YGR103W
Complex_146,8,0.9564,0.0417,676,YNL002C
Complex_147,7,0.9561,0.0476,775,YOR063W
Complex_147,7,0.9561,0.0476,150,YDR101C
Complex_147,7,0.9561,0.0476,295,YGL103W
Complex_147,7,0.9561,0.0476,837,YPL093W
Complex_147,7,0.9561,0.0476,388,YHR052W
Complex_147,7,0.9561,0.0476,282,YGL030W
Complex_147,7,0.9561,0.0476,538,YLL045C
Complex_148,9,0.956,0.1027,775,YOR063W
Complex_148,9,0.956,0.1027,761,YOL127W
Complex_148,9,0.956,0.1027,538,YLL045C
Complex_148,9,0.956,0.1027,228,YER006W
Complex_148,9,0.956,0.1027,837,YPL093W
Complex_148,9,0.956,0.1027,282,YGL030W
Complex_148,9,0.956,0.1027,211,YDR471W
Complex_148,9,0.956,0.1027,861,YPL249C-A
Complex_148,9,0.956,0.1027,334,YGR085C
Complex_149,8,0.9559,0.1667,775,YOR063W
Complex_149,8,0.9559,0.1667,808,YOR272W
Complex_149,8,0.9559,0.1667,670,YMR290C
Complex_149,8,0.9559,0.1667,113,YDL082W
Complex_149,8,0.9559,0.1667,755,YOL077C
Complex_149,8,0.9559,0.1667,837,YPL093W
Complex_149,8,0.9559,0.1667,538,YLL045C
Complex_149,8,0.9559,0.1667,338,YGR103W
Complex_150,7,0.9555,0.097,775,YOR063W
Complex_150,7,0.9555,0.097,150,YDR101C
Complex_150,7,0.9555,0.097,295,YGL103W
Complex_150,7,0.9555,0.097,111,YDL075W
Complex_150,7,0.9555,0.097,282,YGL030W
Complex_150,7,0.9555,0.097,538,YLL045C
Complex_150,7,0.9555,0.097,861,YPL249C-A
Complex_151,5,0.9555,0.64,426,YIL084C
Complex_151,5,0.9555,0.64,743,YOL004W
Complex_151,5,0.9555,0.64,733,YNL330C
Complex_151,5,0.9555,0.64,644,YMR075W
Complex_151,5,0.9555,0.64,668,YMR263W
Complex_152,11,0.9554,0.3247,775,YOR063W
Complex_152,11,0.9554,0.3247,142,YDR060W
Complex_152,11,0.9554,0.3247,670,YMR290C
Complex_152,11,0.9554,0.3247,51,YBR142W
Complex_152,11,0.9554,0.3247,751,YOL041C
Complex_152,11,0.9554,0.3247,538,YLL045C
Complex_152,11,0.9554,0.3247,676,YNL002C
Complex_152,11,0.9554,0.3247,388,YHR052W
Complex_152,11,0.9554,0.3247,808,YOR272W
Complex_152,11,0.9554,0.3247,683,YNL061W
Complex_152,11,0.9554,0.3247,829,YPL043W
Complex_153,10,0.9549,0.3571,775,YOR063W
Complex_153,10,0.9549,0.3571,142,YDR060W
Complex_153,10,0.9549,0.3571,670,YMR290C
Complex_153,10,0.9549,0.3571,796,YOR206W
Complex_153,10,0.9549,0.3571,289,YGL076C
Complex_153,10,0.9549,0.3571,297,YGL111W
Complex_153,10,0.9549,0.3571,837,YPL093W
Complex_153,10,0.9549,0.3571,539,YLR002C
Complex_153,10,0.9549,0.3571,395,YHR088W
Complex_153,10,0.9549,0.3571,338,YGR103W
Complex_154,8,0.9548,0.0938,775,YOR063W
Complex_154,8,0.9548,0.0938,495,YKL009W
Complex_154,8,0.9548,0.0938,837,YPL093W
Complex_154,8,0.9548,0.0938,306,YGL147C
Complex_154,8,0.9548,0.0938,843,YPL131W
Complex_154,8,0.9548,0.0938,538,YLL045C
Complex_154,8,0.9548,0.0938,867,YPR016C
Complex_154,8,0.9548,0.0938,670,YMR290C
Complex_155,9,0.9548,0.1342,775,YOR063W
Complex_155,9,0.9548,0.1342,761,YOL127W
Complex_155,9,0.9548,0.1342,538,YLL045C
Complex_155,9,0.9548,0.1342,228,YER006W
Complex_155,9,0.9548,0.1342,111,YDL075W
Complex_155,9,0.9548,0.1342,861,YPL249C-A
Complex_155,9,0.9548,0.1342,282,YGL030W
Complex_155,9,0.9548,0.1342,211,YDR471W
Complex_155,9,0.9548,0.1342,334,YGR085C
Complex_156,3,0.9541,0.0062,312,YGL195W
Complex_156,3,0.9541,0.0062,784,YOR136W
Complex_156,3,0.9541,0.0062,428,YIL094C
Complex_157,6,0.954,0.381,39,YBR055C
Complex_157,6,0.954,0.381,408,YHR165C
Complex_157,6,0.954,0.381,257,YER172C
Complex_157,6,0.954,0.381,551,YLR147C
Complex_157,6,0.954,0.381,321,YGR013W
Complex_157,6,0.954,0.381,328,YGR074W
Complex_158,10,0.9536,0.15,662,YMR229C
Complex_158,10,0.9536,0.15,670,YMR290C
Complex_158,10,0.9536,0.15,642,YMR049C
Complex_158,10,0.9536,0.15,388,YHR052W
Complex_158,10,0.9536,0.15,808,YOR272W
Complex_158,10,0.9536,0.15,683,YNL061W
Complex_158,10,0.9536,0.15,142,YDR060W
Complex_158,10,0.9536,0.15,533,YLL008W
Complex_158,10,0.9536,0.15,215,YDR496C
Complex_158,10,0.9536,0.15,51,YBR142W
Complex_159,8,0.9535,0.0938,775,YOR063W
Complex_159,8,0.9535,0.0938,495,YKL009W
Complex_159,8,0.9535,0.0938,837,YPL093W
Complex_159,8,0.9535,0.0938,306,YGL147C
Complex_159,8,0.9535,0.0938,843,YPL131W
Complex_159,8,0.9535,0.0938,538,YLL045C
Complex_159,8,0.9535,0.0938,867,YPR016C
Complex_159,8,0.9535,0.0938,861,YPL249C-A
Complex_160,12,0.9534,0.5208,22,YBL026W
Complex_160,12,0.9534,0.5208,39,YBR055C
Complex_160,12,0.9534,0.5208,408,YHR165C
Complex_160,12,0.9534,0.5208,257,YER172C
Complex_160,12,0.9534,0.5208,551,YLR147C
Complex_160,12,0.9534,0.5208,813,YOR308C
Complex_160,12,0.9534,0.5208,879,YPR082C
Complex_160,12,0.9534,0.5208,336,YGR091W
Complex_160,12,0.9534,0.5208,195,YDR378C
Complex_160,12,0.9534,0.5208,458,YJL124C
Complex_160,12,0.9534,0.5208,91,YCR077C
Complex_160,12,0.9534,0.5208,244,YER112W
Complex_161,11,0.9534,0.1212,775,YOR063W
Complex_161,11,0.9534,0.1212,761,YOL127W
Complex_161,11,0.9534,0.1212,694,YNL110C
Complex_161,11,0.9534,0.1212,837,YPL093W
Complex_161,11,0.9534,0.1212,211,YDR471W
Complex_161,11,0.9534,0.1212,228,YER006W
Complex_161,11,0.9534,0.1212,755,YOL077C
Complex_161,11,0.9534,0.1212,215,YDR496C
Complex_161,11,0.9534,0.1212,683,YNL061W
Complex_161,11,0.9534,0.1212,670,YMR290C
Complex_161,11,0.9534,0.1212,529,YKR081C
Complex_162,9,0.9531,0.0635,775,YOR063W
Complex_162,9,0.9531,0.0635,761,YOL127W
Complex_162,9,0.9531,0.0635,538,YLL045C
Complex_162,9,0.9531,0.0635,540,YLR029C
Complex_162,9,0.9531,0.0635,338,YGR103W
Complex_162,9,0.9531,0.0635,837,YPL093W
Complex_162,9,0.9531,0.0635,282,YGL030W
Complex_162,9,0.9531,0.0635,676,YNL002C
Complex_162,9,0.9531,0.0635,755,YOL077C
Complex_163,12,0.9529,0.1111,775,YOR063W
Complex_163,12,0.9529,0.1111,761,YOL127W
Complex_163,12,0.9529,0.1111,538,YLL045C
Complex_163,12,0.9529,0.1111,228,YER006W
Complex_163,12,0.9529,0.1111,837,YPL093W
Complex_163,12,0.9529,0.1111,670,YMR290C
Complex_163,12,0.9529,0.1111,683,YNL061W
Complex_163,12,0.9529,0.1111,755,YOL077C
Complex_163,12,0.9529,0.1111,851,YPL198W
Complex_163,12,0.9529,0.1111,215,YDR496C
Complex_163,12,0.9529,0.1111,211,YDR471W
Complex_163,12,0.9529,0.1111,854,YPL211W
Complex_164,9,0.9529,0.1027,775,YOR063W
Complex_164,9,0.9529,0.1027,761,YOL127W
Complex_164,9,0.9529,0.1027,538,YLL045C
Complex_164,9,0.9529,0.1027,861,YPL249C-A
Complex_164,9,0.9529,0.1027,667,YMR242C
Complex_164,9,0.9529,0.1027,676,YNL002C
Complex_164,9,0.9529,0.1027,837,YPL093W
Complex_164,9,0.9529,0.1027,627,YML073C
Complex_164,9,0.9529,0.1027,282,YGL030W
Complex_165,8,0.9526,0.8889,42,YBR079C
Complex_165,8,0.9526,0.8889,653,YMR146C
Complex_165,8,0.9526,0.8889,673,YMR309C
Complex_165,8,0.9526,0.8889,874,YPR041W
Complex_165,8,0.9526,0.8889,7,YAL035W
Complex_165,8,0.9526,0.8889,558,YLR192C
Complex_165,8,0.9526,0.8889,204,YDR429C
Complex_165,8,0.9526,0.8889,820,YOR361C
Complex_166,12,0.9521,0.1071,775,YOR063W
Complex_166,12,0.9521,0.1071,761,YOL127W
Complex_166,12,0.9521,0.1071,538,YLL045C
Complex_166,12,0.9521,0.1071,388,YHR052W
Complex_166,12,0.9521,0.1071,751,YOL041C
Complex_166,12,0.9521,0.1071,676,YNL002C
Complex_166,12,0.9521,0.1071,796,YOR206W
Complex_166,12,0.9521,0.1071,755,YOL077C
Complex_166,12,0.9521,0.1071,670,YMR290C
Complex_166,12,0.9521,0.1071,843,YPL131W
Complex_166,12,0.9521,0.1071,539,YLR002C
Complex_166,12,0.9521,0.1071,683,YNL061W
Complex_167,7,0.9517,0.1071,775,YOR063W
Complex_167,7,0.9517,0.1071,150,YDR101C
Complex_167,7,0.9517,0.1071,295,YGL103W
Complex_167,7,0.9517,0.1071,837,YPL093W
Complex_167,7,0.9517,0.1071,388,YHR052W
Complex_167,7,0.9517,0.1071,529,YKR081C
Complex_167,7,0.9517,0.1071,694,YNL110C
Complex_168,10,0.9517,0.3571,775,YOR063W
Complex_168,10,0.9517,0.3571,142,YDR060W
Complex_168,10,0.9517,0.3571,670,YMR290C
Complex_168,10,0.9517,0.3571,796,YOR206W
Complex_168,10,0.9517,0.3571,289,YGL076C
Complex_168,10,0.9517,0.3571,538,YLL045C
Complex_168,10,0.9517,0.3571,539,YLR002C
Complex_168,10,0.9517,0.3571,837,YPL093W
Complex_168,10,0.9517,0.3571,395,YHR088W
Complex_168,10,0.9517,0.3571,338,YGR103W
Complex_169,6,0.9512,0.0952,775,YOR063W
Complex_169,6,0.9512,0.0952,51,YBR142W
Complex_169,6,0.9512,0.0952,538,YLL045C
Complex_169,6,0.9512,0.0952,861,YPL249C-A
Complex_169,6,0.9512,0.0952,676,YNL002C
Complex_169,6,0.9512,0.0952,843,YPL131W
Complex_170,11,0.9512,0.2078,775,YOR063W
Complex_170,11,0.9512,0.2078,761,YOL127W
Complex_170,11,0.9512,0.2078,538,YLL045C
Complex_170,11,0.9512,0.2078,388,YHR052W
Complex_170,11,0.9512,0.2078,751,YOL041C
Complex_170,11,0.9512,0.2078,676,YNL002C
Complex_170,11,0.9512,0.2078,796,YOR206W
Complex_170,11,0.9512,0.2078,755,YOL077C
Complex_170,11,0.9512,0.2078,670,YMR290C
Complex_170,11,0.9512,0.2078,829,YPL043W
Complex_170,11,0.9512,0.2078,683,YNL061W
Complex_171,7,0.9509,0.5714,67,YBR253W
Complex_171,7,0.9509,0.5714,387,YHR041C
Complex_171,7,0.9509,0.5714,389,YHR058C
Complex_171,7,0.9509,0.5714,714,YNL236W
Complex_171,7,0.9509,0.5714,308,YGL151W
Complex_171,7,0.9509,0.5714,762,YOL135C
Complex_171,7,0.9509,0.5714,206,YDR448W
Complex_172,15,0.9507,0.0889,775,YOR063W
Complex_172,15,0.9507,0.0889,761,YOL127W
Complex_172,15,0.9507,0.0889,538,YLL045C
Complex_172,15,0.9507,0.0889,228,YER006W
Complex_172,15,0.9507,0.0889,837,YPL093W
Complex_172,15,0.9507,0.0889,670,YMR290C
Complex_172,15,0.9507,0.0889,683,YNL061W
Complex_172,15,0.9507,0.0889,755,YOL077C
Complex_172,15,0.9507,0.0889,851,YPL198W
Complex_172,15,0.9507,0.0889,215,YDR496C
Complex_172,15,0.9507,0.0889,100,YDL031W
Complex_172,15,0.9507,0.0889,533,YLL008W
Complex_172,15,0.9507,0.0889,843,YPL131W
Complex_172,15,0.9507,0.0889,539,YLR002C
Complex_172,15,0.9507,0.0889,529,YKR081C
Complex_173,17,0.9505,0.1345,775,YOR063W
Complex_173,17,0.9505,0.1345,761,YOL127W
Complex_173,17,0.9505,0.1345,258,YFL002C
Complex_173,17,0.9505,0.1345,843,YPL131W
Complex_173,17,0.9505,0.1345,388,YHR052W
Complex_173,17,0.9505,0.1345,837,YPL093W
Complex_173,17,0.9505,0.1345,100,YDL031W
Complex_173,17,0.9505,0.1345,228,YER006W
Complex_173,17,0.9505,0.1345,395,YHR088W
Complex_173,17,0.9505,0.1345,683,YNL061W
Complex_173,17,0.9505,0.1345,854,YPL211W
Complex_173,17,0.9505,0.1345,539,YLR002C
Complex_173,17,0.9505,0.1345,796,YOR206W
Complex_173,17,0.9505,0.1345,670,YMR290C
Complex_173,17,0.9505,0.1345,611,YLR449W
Complex_173,17,0.9505,0.1345,755,YOL077C
Complex_173,17,0.9505,0.1345,215,YDR496C
Complex_174,16,0.9503,0.0833,775,YOR063W
Complex_174,16,0.9503,0.0833,761,YOL127W
Complex_174,16,0.9503,0.0833,538,YLL045C
Complex_174,16,0.9503,0.0833,228,YER006W
Complex_174,16,0.9503,0.0833,837,YPL093W
Complex_174,16,0.9503,0.0833,670,YMR290C
Complex_174,16,0.9503,0.0833,683,YNL061W
Complex_174,16,0.9503,0.0833,755,YOL077C
Complex_174,16,0.9503,0.0833,851,YPL198W
Complex_174,16,0.9503,0.0833,215,YDR496C
Complex_174,16,0.9503,0.0833,100,YDL031W
Complex_174,16,0.9503,0.0833,533,YLL008W
Complex_174,16,0.9503,0.0833,843,YPL131W
Complex_174,16,0.9503,0.0833,539,YLR002C
Complex_174,16,0.9503,0.0833,395,YHR088W
Complex_174,16,0.9503,0.0833,854,YPL211W
Complex_175,11,0.95,0.2078,775,YOR063W
Complex_175,11,0.95,0.2078,142,YDR060W
Complex_175,11,0.95,0.2078,670,YMR290C
Complex_175,11,0.95,0.2078,51,YBR142W
Complex_175,11,0.95,0.2078,751,YOL041C
Complex_175,11,0.95,0.2078,538,YLL045C
Complex_175,11,0.95,0.2078,676,YNL002C
Complex_175,11,0.95,0.2078,388,YHR052W
Complex_175,11,0.95,0.2078,808,YOR272W
Complex_175,11,0.95,0.2078,683,YNL061W
Complex_175,11,0.95,0.2078,843,YPL131W
Complex_176,7,0.9499,0.0674,775,YOR063W
Complex_176,7,0.9499,0.0674,761,YOL127W
Complex_176,7,0.9499,0.0674,584,YLR325C
Complex_176,7,0.9499,0.0674,837,YPL093W
Complex_176,7,0.9499,0.0674,861,YPL249C-A
Complex_176,7,0.9499,0.0674,282,YGL030W
Complex_176,7,0.9499,0.0674,228,YER006W
Complex_177,15,0.9498,0.15,775,YOR063W
Complex_177,15,0.9498,0.15,761,YOL127W
Complex_177,15,0.9498,0.15,538,YLL045C
Complex_177,15,0.9498,0.15,228,YER006W
Complex_177,15,0.9498,0.15,837,YPL093W
Complex_177,15,0.9498,0.15,670,YMR290C
Complex_177,15,0.9498,0.15,683,YNL061W
Complex_177,15,0.9498,0.15,755,YOL077C
Complex_177,15,0.9498,0.15,851,YPL198W
Complex_177,15,0.9498,0.15,215,YDR496C
Complex_177,15,0.9498,0.15,100,YDL031W
Complex_177,15,0.9498,0.15,533,YLL008W
Complex_177,15,0.9498,0.15,829,YPL043W
Complex_177,15,0.9498,0.15,395,YHR088W
Complex_177,15,0.9498,0.15,854,YPL211W
Complex_178,3,0.9496,1.0,314,YGL213C
Complex_178,3,0.9496,1.0,898,YPR189W
Complex_178,3,0.9496,1.0,596,YLR398C
Complex_179,9,0.9496,0.1342,775,YOR063W
Complex_179,9,0.9496,0.1342,761,YOL127W
Complex_179,9,0.9496,0.1342,538,YLL045C
Complex_179,9,0.9496,0.1342,861,YPL249C-A
Complex_179,9,0.9496,0.1342,667,YMR242C
Complex_179,9,0.9496,0.1342,676,YNL002C
Complex_179,9,0.9496,0.1342,111,YDL075W
Complex_179,9,0.9496,0.1342,627,YML073C
Complex_179,9,0.9496,0.1342,282,YGL030W
Complex_180,7,0.9495,0.3968,39,YBR055C
Complex_180,7,0.9495,0.3968,408,YHR165C
Complex_180,7,0.9495,0.3968,257,YER172C
Complex_180,7,0.9495,0.3968,551,YLR147C
Complex_180,7,0.9495,0.3968,537,YLL036C
Complex_180,7,0.9495,0.3968,666,YMR240C
Complex_180,7,0.9495,0.3968,855,YPL213W
Complex_181,10,0.9495,0.2286,775,YOR063W
Complex_181,10,0.9495,0.2286,142,YDR060W
Complex_181,10,0.9495,0.2286,670,YMR290C
Complex_181,10,0.9495,0.2286,796,YOR206W
Complex_181,10,0.9495,0.2286,289,YGL076C
Complex_181,10,0.9495,0.2286,297,YGL111W
Complex_181,10,0.9495,0.2286,837,YPL093W
Complex_181,10,0.9495,0.2286,539,YLR002C
Complex_181,10,0.9495,0.2286,395,YHR088W
Complex_181,10,0.9495,0.2286,215,YDR496C
Complex_182,10,0.9494,0.2286,775,YOR063W
Complex_182,10,0.9494,0.2286,761,YOL127W
Complex_182,10,0.9494,0.2286,297,YGL111W
Complex_182,10,0.9494,0.2286,796,YOR206W
Complex_182,10,0.9494,0.2286,670,YMR290C
Complex_182,10,0.9494,0.2286,837,YPL093W
Complex_182,10,0.9494,0.2286,289,YGL076C
Complex_182,10,0.9494,0.2286,539,YLR002C
Complex_182,10,0.9494,0.2286,395,YHR088W
Complex_182,10,0.9494,0.2286,338,YGR103W
Complex_183,8,0.9494,0.1667,775,YOR063W
Complex_183,8,0.9494,0.1667,808,YOR272W
Complex_183,8,0.9494,0.1667,670,YMR290C
Complex_183,8,0.9494,0.1667,113,YDL082W
Complex_183,8,0.9494,0.1667,755,YOL077C
Complex_183,8,0.9494,0.1667,837,YPL093W
Complex_183,8,0.9494,0.1667,694,YNL110C
Complex_183,8,0.9494,0.1667,338,YGR103W
Complex_184,10,0.9488,0.2286,775,YOR063W
Complex_184,10,0.9488,0.2286,761,YOL127W
Complex_184,10,0.9488,0.2286,538,YLL045C
Complex_184,10,0.9488,0.2286,395,YHR088W
Complex_184,10,0.9488,0.2286,670,YMR290C
Complex_184,10,0.9488,0.2286,837,YPL093W
Complex_184,10,0.9488,0.2286,289,YGL076C
Complex_184,10,0.9488,0.2286,539,YLR002C
Complex_184,10,0.9488,0.2286,796,YOR206W
Complex_184,10,0.9488,0.2286,338,YGR103W
Complex_185,8,0.9487,0.0714,775,YOR063W
Complex_185,8,0.9487,0.0714,51,YBR142W
Complex_185,8,0.9487,0.0714,538,YLL045C
Complex_185,8,0.9487,0.0714,670,YMR290C
Complex_185,8,0.9487,0.0714,676,YNL002C
Complex_185,8,0.9487,0.0714,627,YML073C
Complex_185,8,0.9487,0.0714,215,YDR496C
Complex_185,8,0.9487,0.0714,540,YLR029C
Complex_186,8,0.9486,0.05,775,YOR063W
Complex_186,8,0.9486,0.05,761,YOL127W
Complex_186,8,0.9486,0.05,538,YLL045C
Complex_186,8,0.9486,0.05,388,YHR052W
Complex_186,8,0.9486,0.05,837,YPL093W
Complex_186,8,0.9486,0.05,670,YMR290C
Complex_186,8,0.9486,0.05,383,YHR010W
Complex_186,8,0.9486,0.05,228,YER006W
Complex_187,5,0.9485,0.18,545,YLR074C
Complex_187,5,0.9485,0.18,740,YNR053C
Complex_187,5,0.9485,0.18,837,YPL093W
Complex_187,5,0.9485,0.18,584,YLR325C
Complex_187,5,0.9485,0.18,761,YOL127W
Complex_188,9,0.9484,0.0741,775,YOR063W
Complex_188,9,0.9484,0.0741,761,YOL127W
Complex_188,9,0.9484,0.0741,538,YLL045C
Complex_188,9,0.9484,0.0741,228,YER006W
Complex_188,9,0.9484,0.0741,837,YPL093W
Complex_188,9,0.9484,0.0741,282,YGL030W
Complex_188,9,0.9484,0.0741,211,YDR471W
Complex_188,9,0.9484,0.0741,755,YOL077C
Complex_188,9,0.9484,0.0741,215,YDR496C
Complex_189,11,0.9482,0.1169,775,YOR063W
Complex_189,11,0.9482,0.1169,808,YOR272W
Complex_189,11,0.9482,0.1169,670,YMR290C
Complex_189,11,0.9482,0.1169,683,YNL061W
Complex_189,11,0.9482,0.1169,851,YPL198W
Complex_189,11,0.9482,0.1169,538,YLL045C
Complex_189,11,0.9482,0.1169,829,YPL043W
Complex_189,11,0.9482,0.1169,51,YBR142W
Complex_189,11,0.9482,0.1169,215,YDR496C
Complex_189,11,0.9482,0.1169,533,YLL008W
Complex_189,11,0.9482,0.1169,854,YPL211W
Complex_190,14,0.9482,0.2551,775,YOR063W
Complex_190,14,0.9482,0.2551,142,YDR060W
Complex_190,14,0.9482,0.2551,670,YMR290C
Complex_190,14,0.9482,0.2551,796,YOR206W
Complex_190,14,0.9482,0.2551,755,YOL077C
Complex_190,14,0.9482,0.2551,676,YNL002C
Complex_190,14,0.9482,0.2551,540,YLR029C
Complex_190,14,0.9482,0.2551,843,YPL131W
Complex_190,14,0.9482,0.2551,538,YLL045C
Complex_190,14,0.9482,0.2551,539,YLR002C
Complex_190,14,0.9482,0.2551,100,YDL031W
Complex_190,14,0.9482,0.2551,837,YPL093W
Complex_190,14,0.9482,0.2551,529,YKR081C
Complex_190,14,0.9482,0.2551,338,YGR103W
Complex_191,9,0.9481,0.1027,775,YOR063W
Complex_191,9,0.9481,0.1027,761,YOL127W
Complex_191,9,0.9481,0.1027,538,YLL045C
Complex_191,9,0.9481,0.1027,861,YPL249C-A
Complex_191,9,0.9481,0.1027,338,YGR103W
Complex_191,9,0.9481,0.1027,837,YPL093W
Complex_191,9,0.9481,0.1027,289,YGL076C
Complex_191,9,0.9481,0.1027,113,YDL082W
Complex_191,9,0.9481,0.1027,282,YGL030W
