Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name,CC_Enriched_Terms,CC_Min_Pvalue,CC_Significant,BP_Enriched_Terms,BP_Min_Pvalue,BP_Significant,MF_Enriched_Terms,MF_Min_Pvalue,MF_Significant,Total_Enriched_Terms,Overall_Min_Pvalue,Overall_Significant
Complex_43,29,0.9275,0.5193,696,YNL113W,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,276,YFR037C,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,164,YDR190C,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,17,YBL003C,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,591,YLR357W,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,64,YBR245C,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,432,YIL126W,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,184,YDR303C,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,516,YKR001C,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_43,29,0.9275,0.5193,315,YGL241W,24,3.30e-33,True,43,4.79e-32,True,20,5.99e-25,True,87,3.30e-33,True
Complex_44,19,0.9259,0.4737,440,YIR009W,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,666,YMR240C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,855,YPL213W,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,551,YLR147C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,336,YGR091W,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,881,YPR101W,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,537,YLL036C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,328,YGR074W,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,117,YDL098C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,201,YDR416W,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,39,YBR055C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,813,YOR308C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,103,YDL043C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,790,YOR159C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,408,YHR165C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,879,YPR082C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,470,YJL203W,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,257,YER172C,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_44,19,0.9259,0.4737,601,YLR424W,30,1.38e-33,True,23,6.72e-29,True,1,0.005383,True,54,1.38e-33,True
Complex_45,6,0.925,0.5,153,YDR121W,9,1.37e-06,True,12,4.74e-04,True,9,5.41e-04,True,30,1.37e-06,True
Complex_45,6,0.925,0.5,722,YNL262W,9,1.37e-06,True,12,4.74e-04,True,9,5.41e-04,True,30,1.37e-06,True
Complex_45,6,0.925,0.5,895,YPR175W,9,1.37e-06,True,12,4.74e-04,True,9,5.41e-04,True,30,1.37e-06,True
Complex_45,6,0.925,0.5,812,YOR304W,9,1.37e-06,True,12,4.74e-04,True,9,5.41e-04,True,30,1.37e-06,True
Complex_45,6,0.925,0.5,304,YGL133W,9,1.37e-06,True,12,4.74e-04,True,9,5.41e-04,True,30,1.37e-06,True
Complex_45,6,0.925,0.5,107,YDL051W,9,1.37e-06,True,12,4.74e-04,True,9,5.41e-04,True,30,1.37e-06,True
Complex_46,10,0.922,0.1333,35,YBR017C,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,222,YEL022W,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,243,YER110C,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,385,YHR020W,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,637,YMR012W,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,484,YJR077C,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,312,YGL195W,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,359,YGR218W,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,590,YLR347C,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_46,10,0.922,0.1333,586,YLR335W,1,3.92e-04,True,16,1.02e-04,True,9,5.14e-06,True,26,5.14e-06,True
Complex_47,22,0.9211,0.6682,321,YGR013W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,422,YIL061C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,877,YPR057W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,328,YGR074W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,551,YLR147C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,336,YGR091W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,172,YDR240C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,666,YMR240C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,22,YBL026W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,117,YDL098C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,855,YPL213W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,169,YDR235W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,39,YBR055C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,813,YOR308C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,790,YOR159C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,408,YHR165C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,879,YPR082C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,848,YPL178W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,470,YJL203W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,257,YER172C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,394,YHR086W,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_47,22,0.9211,0.6682,30,YBL074C,27,1.02e-40,True,23,5.03e-34,True,3,1.55e-05,True,53,1.02e-40,True
Complex_48,15,0.9192,0.4667,166,YDR211W,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,578,YLR291C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,807,YOR260W,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,232,YER025W,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,521,YKR026C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,332,YGR083C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,860,YPL237W,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,866,YPR010C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,42,YBR079C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,564,YLR215C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,874,YPR041W,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,653,YMR146C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,673,YMR309C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,52,YBR143C,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_48,15,0.9192,0.4667,38,YBR048W,19,6.50e-12,True,19,1.05e-18,True,9,4.84e-20,True,47,4.84e-20,True
Complex_49,19,0.9148,0.5263,120,YDL111C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,177,YDR280W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,898,YPR189W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,347,YGR158C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,337,YGR095C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,392,YHR081W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,84,YCR035C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,747,YOL021C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,355,YGR195W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,768,YOR001W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,713,YNL232W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,314,YGL213C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,650,YMR116C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,374,YGR285C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,596,YLR398C,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,383,YHR010W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,775,YOR063W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,144,YDR064W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_49,19,0.9148,0.5263,490,YJR123W,15,3.61e-22,True,83,2.66e-19,True,4,1.11e-04,True,102,3.61e-22,True
Complex_50,19,0.9137,0.4737,42,YBR079C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,860,YPL237W,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,232,YER025W,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,874,YPR041W,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,820,YOR361C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,204,YDR429C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,564,YLR215C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,653,YMR146C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,558,YLR192C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,673,YMR309C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,166,YDR211W,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,148,YDR091C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,52,YBR143C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,7,YAL035W,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,578,YLR291C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,807,YOR260W,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,332,YGR083C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,521,YKR026C,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_50,19,0.9137,0.4737,833,YPL081W,19,5.49e-20,True,30,1.52e-29,True,7,4.25e-32,True,56,4.25e-32,True
Complex_51,4,0.9128,1.0,467,YJL184W,6,4.95e-11,True,29,4.86e-06,True,0,0.098896,False,35,4.95e-11,True
Complex_51,4,0.9128,1.0,619,YML036W,6,4.95e-11,True,29,4.86e-06,True,0,0.098896,False,35,4.95e-11,True
Complex_51,4,0.9128,1.0,524,YKR038C,6,4.95e-11,True,29,4.86e-06,True,0,0.098896,False,35,4.95e-11,True
Complex_51,4,0.9128,1.0,369,YGR262C,6,4.95e-11,True,29,4.86e-06,True,0,0.098896,False,35,4.95e-11,True
Complex_52,14,0.9125,0.6429,12,YAR003W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,497,YKL018W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,400,YHR119W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,210,YDR469W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,68,YBR258C,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,346,YGR156W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,183,YDR301W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,711,YNL222W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,57,YBR175W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,517,YKR002W,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,575,YLR277C,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,883,YPR107C,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,792,YOR179C,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_52,14,0.9125,0.6429,485,YJR093C,12,2.16e-19,True,24,3.11e-07,True,12,2.35e-11,True,48,2.16e-19,True
Complex_53,7,0.911,0.4286,17,YBL003C,6,1.31e-04,True,1,0.019453,True,3,3.59e-04,True,10,1.31e-04,True
Complex_53,7,0.911,0.4286,167,YDR224C,6,1.31e-04,True,1,0.019453,True,3,3.59e-04,True,10,1.31e-04,True
Complex_53,7,0.911,0.4286,315,YGL241W,6,1.31e-04,True,1,0.019453,True,3,3.59e-04,True,10,1.31e-04,True
Complex_53,7,0.911,0.4286,304,YGL133W,6,1.31e-04,True,1,0.019453,True,3,3.59e-04,True,10,1.31e-04,True
Complex_53,7,0.911,0.4286,812,YOR304W,6,1.31e-04,True,1,0.019453,True,3,3.59e-04,True,10,1.31e-04,True
Complex_53,7,0.911,0.4286,781,YOR116C,6,1.31e-04,True,1,0.019453,True,3,3.59e-04,True,10,1.31e-04,True
Complex_53,7,0.911,0.4286,16,YBL002W,6,1.31e-04,True,1,0.019453,True,3,3.59e-04,True,10,1.31e-04,True
Complex_54,10,0.91,0.3,314,YGL213C,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,898,YPR189W,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,596,YLR398C,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,347,YGR158C,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,120,YDL111C,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,374,YGR285C,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,177,YDR280W,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,650,YMR116C,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,383,YHR010W,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_54,10,0.91,0.3,775,YOR063W,10,2.05e-06,True,57,1.04e-06,True,0,0.101726,False,67,1.04e-06,True
Complex_55,15,0.909,0.6,42,YBR079C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,653,YMR146C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,833,YPL081W,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,232,YER025W,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,874,YPR041W,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,820,YOR361C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,204,YDR429C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,673,YMR309C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,558,YLR192C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,860,YPL237W,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,148,YDR091C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,7,YAL035W,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,492,YJR145C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,72,YCL011C,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_55,15,0.909,0.6,795,YOR204W,17,1.79e-21,True,23,1.02e-18,True,9,1.26e-22,True,49,1.26e-22,True
Complex_56,9,0.9089,0.3556,2,YAL011W,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_56,9,0.9089,0.3556,859,YPL235W,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_56,9,0.9089,0.3556,164,YDR190C,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_56,9,0.9089,0.3556,812,YOR304W,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_56,9,0.9089,0.3556,842,YPL129W,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_56,9,0.9089,0.3556,595,YLR385C,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_56,9,0.9089,0.3556,784,YOR136W,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_56,9,0.9089,0.3556,88,YCR060W,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_56,9,0.9089,0.3556,95,YDL002C,17,7.66e-11,True,4,1.47e-05,True,2,0.011679,True,23,7.66e-11,True
Complex_57,12,0.9084,0.5104,426,YIL084C,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,743,YOL004W,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,733,YNL330C,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,644,YMR075W,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,869,YPR023C,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,668,YMR263W,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,849,YPL181W,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,398,YHR099W,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,397,YHR090C,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,699,YNL136W,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,221,YEL018W,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_57,12,0.9084,0.5104,421,YIL035C,17,5.74e-13,True,77,1.06e-10,True,5,0.002459,True,99,5.74e-13,True
Complex_58,9,0.9083,0.4444,280,YGL019W,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
Complex_58,9,0.9083,0.4444,421,YIL035C,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
Complex_58,9,0.9083,0.4444,774,YOR061W,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
Complex_58,9,0.9083,0.4444,782,YOR123C,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
Complex_58,9,0.9083,0.4444,316,YGL244W,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
Complex_58,9,0.9083,0.4444,765,YOL145C,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
Complex_58,9,0.9083,0.4444,600,YLR418C,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
Complex_58,9,0.9083,0.4444,504,YKL088W,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
Complex_58,9,0.9083,0.4444,426,YIL084C,14,3.28e-13,True,63,1.68e-11,True,11,2.56e-08,True,88,3.28e-13,True
