T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YIL007C	1	1	0	1	1	1	1	0	0	1	1	1
YKL079W	1	1	1	0	1	1	1	1	1	1	0	1
YDR443C	1	1	1	1	1	1	1	0	0	1	0	0
YGR142W	0	1	1	1	1	1	1	1	0	0	0	0
YGR020C	0	0	0	1	0	1	1	1	1	1	1	1
YDR475C	1	0	1	0	1	1	1	0	1	1	1	1
YML097C	1	0	0	1	1	0	1	1	1	1	1	1
YJR125C	1	1	1	1	1	1	1	0	0	1	0	0
YOR308C	0	0	0	0	1	1	1	1	1	1	1	1
YAR071W	1	1	1	1	1	1	1	0	1	0	1	0
YOR375C	1	1	1	1	0	0	0	1	1	1	1	1
YDR096W	1	1	1	1	1	1	1	0	0	0	0	1
YDL025C	1	1	1	1	1	1	1	0	1	1	0	0
YDL225W	1	1	1	0	0	0	0	1	1	1	1	1
YMR074C	1	1	1	1	1	1	0	0	1	0	1	1
YDR372C	0	0	1	1	0	1	0	0	1	1	1	1
YGL013C	0	0	1	1	1	1	1	1	1	1	1	0
YBR060C	0	0	1	0	0	1	1	1	1	1	1	1
YMR290C	1	0	1	1	1	1	1	1	1	1	1	1
YOR367W	1	1	1	1	1	0	1	1	0	0	0	0
YDR448W	1	1	1	0	0	0	1	1	1	0	1	1
YAL048C	1	1	0	1	0	1	1	0	1	1	0	1
YLR292C	0	1	1	1	0	1	0	1	1	1	1	1
YLR120C	1	1	1	1	1	1	1	0	0	1	0	0
YLL043W	1	1	1	1	1	1	1	1	0	0	0	0
YMR224C	1	0	0	1	1	1	1	0	1	1	1	0
YOR386W	1	1	1	1	1	1	1	0	0	1	0	0
YGL070C	1	1	1	0	0	0	0	1	1	1	1	1
YGL111W	0	0	1	1	1	1	1	1	1	1	1	1
YCR032W	1	1	0	1	1	1	1	0	0	1	1	1
YKR024C	0	0	1	1	1	1	1	1	1	1	1	1
YPL103C	1	0	0	0	0	0	0	1	1	1	1	1
YHR206W	0	0	1	0	1	1	1	1	1	1	1	0
YPL078C	1	1	1	1	0	0	0	0	0	1	1	1
YGR098C	1	1	1	1	1	1	0	0	0	1	1	1
YNL321W	1	1	1	1	1	1	1	0	0	0	1	0
YBL046W	0	0	1	1	0	1	0	1	1	1	1	1
YGR067C	1	1	1	1	1	1	1	0	0	0	1	1
YBR050C	1	1	1	1	1	1	1	0	1	0	0	1
YOL122C	1	1	0	1	1	1	1	0	0	1	1	1
YAR060C	0	1	1	1	1	1	1	1	0	0	0	0
YLR227C	0	1	1	1	1	1	0	1	1	0	0	0
YGL224C	1	0	0	0	0	1	1	0	1	1	1	1
YPR131C	0	0	1	1	1	1	1	1	1	1	1	0
YGR237C	1	1	1	1	1	1	1	0	0	0	0	0
YDL099W	0	1	1	1	1	1	1	1	0	0	0	0
YJL169W	1	0	1	0	1	0	0	1	1	1	1	1
YIL122W	1	1	1	1	1	1	1	1	1	0	0	0
YDR222W	1	1	1	1	1	1	1	1	1	1	1	1
YDR237W	1	1	0	0	0	0	0	0	1	1	1	1
YNL032W	0	1	1	1	1	1	1	1	1	0	0	0
YKL122C	1	0	0	1	1	1	0	1	1	0	1	1
YML058W	1	1	1	1	0	0	1	0	1	0	0	1
YDR408C	1	0	0	0	0	0	0	1	1	1	1	1
YKL050C	0	1	1	1	1	1	1	1	0	0	0	0
YGR211W	0	0	0	1	1	1	1	1	1	1	1	0
YBL038W	1	1	1	0	0	0	0	0	1	1	1	1
YGL017W	1	1	1	1	1	1	1	1	0	0	0	0
YDR028C	1	1	1	1	1	1	0	0	1	1	1	1
YDL042C	1	1	0	0	0	1	1	1	1	1	1	1
YFR028C	1	1	1	0	0	0	0	1	1	1	1	1
YML059C	1	1	1	1	0	0	0	0	1	1	1	1
YLR288C	1	0	1	1	1	1	1	1	0	0	0	0
YHR090C	1	1	0	1	1	0	1	0	1	0	1	1
YPR075C	1	1	1	1	1	1	1	0	1	1	0	0
YGR072W	0	0	0	0	1	1	1	1	1	1	1	1
YPL084W	1	1	1	1	1	1	1	1	1	0	0	0
YFL004W	1	1	1	0	0	1	1	0	1	1	1	1
YGR161C	1	1	1	1	1	1	1	0	0	0	0	0
YDR347W	1	1	0	0	0	0	0	0	1	1	1	1
YOR042W	1	1	1	1	1	1	1	0	0	0	0	0
YJR094W-A	1	0	0	0	1	1	1	1	1	1	1	1
YDL004W	1	1	1	1	1	0	0	0	1	1	1	1
YOL054W	0	0	1	1	1	1	1	1	1	1	0	0
YGL212W	0	1	1	1	1	1	1	1	1	1	1	0
YMR295C	1	1	1	0	0	0	0	1	1	1	1	1
YLR212C	1	1	1	0	0	0	1	0	1	1	1	1
YAR002C-A	1	0	1	0	0	0	0	1	1	1	1	1
YGR238C	1	1	1	1	0	0	0	0	1	1	1	1
YBR033W	1	1	0	0	0	0	0	0	1	1	1	1
YLL019C	1	1	1	1	1	1	1	0	0	0	0	0
YEL021W	1	1	1	0	0	0	0	1	1	1	1	1
YLR269C	0	1	1	1	1	1	1	0	1	1	0	0
YGR202C	1	1	1	0	0	1	1	0	0	1	1	1
YPL057C	0	1	1	1	1	1	0	0	0	1	1	1
YDR165W	0	0	1	1	1	1	1	1	1	1	1	1
YHR185C	1	1	1	1	1	1	1	0	0	0	1	1
YOL023W	1	1	0	0	0	0	0	0	1	1	1	1
YER112W	0	1	1	1	1	1	1	0	1	1	0	1
YGR281W	0	1	1	1	1	1	1	1	1	0	0	0
YDR204W	1	1	1	1	1	1	1	1	0	0	0	0
YNL274C	1	1	1	1	1	1	1	0	0	0	0	0
YDL110C	1	1	1	1	1	1	1	0	0	0	0	0
YKL023W	1	1	1	1	1	1	1	1	0	0	0	0
YOR070C	1	1	1	1	1	1	1	0	1	0	1	0
YDL138W	1	1	1	1	1	1	1	1	1	0	0	0
YMR133W	1	0	0	1	1	1	1	1	0	1	1	0
YIL036W	1	1	1	1	1	1	1	0	1	0	0	0
YOL065C	1	1	1	1	1	1	1	1	0	0	0	0
YKL105C	1	1	1	1	1	1	1	0	1	0	0	0
YIL123W	1	1	1	0	0	0	0	0	0	1	1	1
YER002W	0	0	0	1	1	1	1	1	1	1	1	1
YPL158C	0	1	1	1	1	1	1	0	0	0	0	0
YML051W	1	1	1	1	0	1	0	0	1	1	1	1
YOR081C	0	0	0	0	1	1	1	1	1	1	1	1
YIR004W	1	1	0	0	1	0	0	1	1	1	1	1
YLR083C	1	0	0	0	0	0	1	1	1	1	1	1
YLR424W	1	1	1	1	1	1	0	0	0	1	1	1
YIR023W	1	0	0	0	0	0	1	1	1	1	1	1
YOL016C	1	1	1	1	1	1	1	0	0	1	0	0
YOR238W	1	0	1	1	1	1	1	1	1	1	0	0
YMR053C	1	1	1	1	1	1	1	0	0	0	0	0
YBR054W	0	0	1	1	1	1	1	1	0	0	0	0
YLR051C	0	0	0	1	1	1	1	1	1	1	1	1
YDR301W	1	0	1	0	1	1	1	0	1	1	1	1
YFR055W	1	1	0	0	0	0	0	1	1	1	1	1
YOR169C	1	0	1	1	1	0	0	1	1	1	0	0
YLR380W	0	0	1	0	0	0	1	1	1	1	1	1
YDL117W	0	1	1	1	1	1	0	1	1	1	0	0
YLR216C	0	1	1	1	1	1	1	1	0	1	0	0
YOR001W	0	0	1	1	1	1	1	1	1	1	1	1
YKL186C	0	1	1	1	1	1	1	1	1	0	0	0
YGL140C	1	0	0	1	0	1	0	1	1	1	1	1
YMR313C	1	1	1	1	1	1	1	1	0	0	0	0
YJR031C	1	0	0	0	1	1	0	1	1	1	1	1
YMR117C	1	1	1	1	1	1	0	1	0	0	1	1
YPL170W	0	1	1	1	1	1	1	1	0	1	0	0
YIL076W	1	1	0	0	1	0	1	0	1	1	1	1
YKL214C	1	1	0	1	1	1	0	1	1	1	0	0
YKR064W	1	1	0	1	1	1	1	0	1	0	0	1
YDR462W	1	1	1	0	0	0	0	0	1	1	1	1
YPR035W	0	0	1	1	1	1	1	1	1	1	1	1
YOR136W	1	1	0	0	0	0	0	0	1	1	1	1
YPL074W	1	0	1	1	1	0	0	0	1	0	0	1
YNL136W	1	1	1	1	1	0	0	0	1	1	1	1
YLR114C	1	1	1	1	1	0	1	1	0	0	1	1
YPR163C	0	0	1	0	0	1	1	1	1	1	1	1
YKL130C	1	1	1	0	0	0	1	1	1	0	0	1
YKL046C	1	1	0	0	0	0	0	1	1	1	1	1
YPL217C	0	0	0	1	1	1	1	1	1	1	1	1
YAL047C	1	0	1	0	1	0	1	1	1	1	1	1
YHL027W	1	1	1	1	1	1	1	1	1	0	0	0
YGR170W	1	1	0	0	1	1	1	0	0	1	1	1
YBR087W	0	0	1	1	0	1	0	1	1	1	1	1
YBR130C	1	1	1	0	0	0	1	1	1	1	1	1
YHR205W	1	1	1	1	0	0	1	1	1	0	0	0
YDR392W	1	1	1	1	1	1	0	0	1	1	0	1
YJR064W	0	1	1	0	1	1	0	1	1	1	0	1
YDR239C	0	1	1	1	1	1	1	1	1	0	0	0
YDR006C	0	1	1	1	1	1	1	1	1	0	0	0
YGL127C	1	1	1	0	0	0	1	1	0	1	1	0
YIL166C	1	1	1	1	1	1	1	1	0	0	0	0
YPL137C	1	0	1	0	1	0	1	1	1	1	0	1
YMR266W	1	0	0	1	1	1	1	1	1	1	1	1
YDR318W	1	1	1	1	1	1	1	0	0	0	1	1
YOL008W	0	1	1	1	0	0	0	1	1	1	1	1
YBR208C	1	0	1	1	1	1	1	1	1	1	0	1
YNL264C	0	1	1	0	0	0	1	1	1	1	1	0
YJL111W	0	1	1	1	1	1	1	1	1	0	0	0
YKR056W	1	0	1	1	1	1	1	1	1	0	1	1
YGR185C	1	1	1	0	1	0	1	1	1	1	1	1
YOR093C	1	1	1	1	1	1	0	0	0	1	1	1
YMR263W	1	0	0	0	0	0	0	1	1	1	1	1
YEL032W	0	0	0	1	1	1	1	1	1	1	1	0
YER109C	1	1	1	1	1	0	0	1	1	1	1	1
YOL041C	0	0	1	1	1	1	1	1	1	1	1	1
YOL120C	1	0	0	0	1	0	1	1	1	1	1	1
YGL124C	1	0	1	0	1	1	1	0	1	1	1	1
YFR001W	0	0	0	1	1	1	1	1	1	1	1	1
YKL082C	0	0	1	1	1	1	1	1	1	1	1	1
YLR231C	1	0	1	1	1	1	1	1	1	0	1	1
YPL245W	1	1	0	0	0	0	0	1	1	1	1	1
YKL024C	1	1	0	0	0	0	1	1	1	1	1	1
YOR078W	0	0	1	1	1	1	1	1	1	0	1	1
YHR198C	1	1	1	1	1	0	0	0	0	1	1	1
YBL015W	1	1	1	1	0	0	0	0	1	1	1	1
YIL020C	1	0	0	1	1	1	1	1	1	1	1	1
YDL145C	1	1	1	0	0	0	0	1	1	1	1	1
YJL029C	1	1	1	1	1	1	1	1	0	0	0	0
YDR405W	1	1	1	0	0	0	0	0	1	1	1	1
YLR014C	0	0	0	0	1	1	1	1	1	1	1	1
YPR166C	1	1	1	0	0	0	0	0	1	1	1	1
YNR014W	1	0	0	0	0	0	1	1	1	1	1	1
YGR124W	1	0	0	0	0	0	1	1	1	1	1	1
YCR073W-A	1	1	1	1	1	1	1	0	1	0	0	0
YLR330W	1	1	1	1	1	0	0	0	1	1	1	1
YML069W	0	1	1	1	1	1	1	0	1	1	1	1
YGL136C	1	1	1	1	1	1	1	0	0	1	1	0
YPL086C	0	0	0	0	1	1	1	1	1	1	1	1
YER032W	1	1	1	1	1	1	0	0	0	1	1	1
YDL084W	0	1	1	1	0	1	0	1	1	1	1	1
YHR155W	1	1	1	1	1	1	1	0	1	0	1	0
YDR045C	0	0	1	1	1	1	1	1	1	1	1	1
YJL155C	1	1	1	1	1	1	1	0	1	0	0	0
YJL163C	1	1	1	1	1	1	1	1	0	0	0	0
YGR266W	1	1	1	1	1	1	1	0	0	0	0	0
YOL043C	1	1	0	1	1	1	1	1	1	1	0	0
YFR013W	1	1	0	0	0	1	0	1	1	1	1	1
YLL057C	1	1	1	1	1	0	1	1	1	0	0	1
YBL030C	1	1	1	1	0	0	0	0	1	1	1	1
YIL147C	1	0	0	0	1	0	1	1	1	1	1	1
YOR368W	1	1	0	0	0	0	0	1	1	1	1	1
YBR126C	1	1	1	1	1	1	1	0	0	0	0	0
YBR152W	0	1	1	1	1	1	1	1	1	0	1	0
YPL048W	0	1	1	1	0	0	0	1	1	1	0	1
YDL045W-A	1	1	1	0	0	0	0	0	1	1	1	1
YMR153W	1	0	1	1	0	0	1	1	1	0	1	1
YDR478W	1	0	0	0	0	1	1	1	1	1	1	1
YDL065C	0	1	1	1	1	1	0	0	1	1	0	1
YER126C	0	0	1	1	1	1	1	1	1	1	1	1
YHL038C	1	1	0	1	1	0	1	0	0	1	1	1
YLR272C	1	0	0	0	0	0	0	1	1	1	1	1
YLL026W	0	1	1	1	1	1	1	1	0	1	0	0
YBL048W	0	1	1	1	1	1	1	1	0	0	0	0
YJL088W	0	1	1	1	1	1	1	1	1	0	0	0
YHR069C	0	0	0	1	1	1	1	1	1	0	1	1
YGR097W	1	0	1	1	1	1	1	1	1	0	0	0
YML098W	0	0	1	1	1	1	1	1	1	0	0	1
YML066C	1	0	0	1	1	0	1	1	1	1	1	1
YPR190C	0	0	0	0	0	1	1	1	1	1	1	1
YIL106W	1	1	1	1	1	0	1	0	0	0	1	1
YPL228W	0	1	1	1	1	1	1	0	1	1	1	1
YIL111W	1	1	1	0	1	0	1	0	1	1	1	1
YOR334W	1	1	0	0	0	0	1	1	1	1	1	1
YDR160W	0	0	1	1	1	1	1	1	1	1	0	0
YNR007C	0	1	1	1	1	1	1	0	0	0	0	0
YNL216W	1	1	1	1	1	0	0	0	1	1	1	1
YDR104C	0	1	1	1	1	1	1	1	1	1	0	0
YLR298C	0	1	1	1	1	1	1	1	1	0	0	0
YCL016C	0	0	1	0	0	1	1	1	1	1	1	1
YGR218W	0	1	1	1	1	1	1	0	1	0	1	1
YER104W	1	1	1	1	1	1	1	0	0	0	1	0
YDR416W	1	0	1	0	1	0	1	1	1	1	1	1
YBR254C	1	0	1	0	1	1	0	1	0	1	1	1
YJL047C	1	1	1	1	1	1	1	0	1	0	0	0
YJL197W	1	0	0	1	1	0	1	1	1	1	1	1
YGR128C	0	0	0	0	1	1	1	1	1	1	1	1
YDL081C	1	0	1	1	0	1	1	1	1	1	1	1
YDR409W	1	1	1	1	1	1	1	0	1	0	0	0
YDR397C	0	1	1	1	1	1	1	1	1	0	0	1
YDL168W	0	0	1	1	1	1	1	1	1	1	0	0
YKL143W	0	0	0	1	1	1	1	1	1	1	1	1
YJL092W	1	1	1	1	0	0	0	0	0	1	1	1
YMR086W	1	0	1	1	1	1	1	1	0	0	0	0
YCR082W	0	1	1	1	1	1	0	0	0	1	0	1
YNL307C	1	1	1	1	1	1	1	0	0	0	1	1
YOL098C	0	0	1	1	0	1	1	1	1	1	1	1
YMR198W	1	1	1	0	0	0	0	1	1	1	1	1
YBR156C	1	1	1	1	0	1	0	0	0	1	1	1
YJL005W	1	1	1	1	1	1	1	1	0	0	0	0
YIL091C	0	0	0	0	1	1	1	1	1	1	1	1
YNL260C	1	1	1	1	0	1	1	1	1	0	1	0
YIR015W	1	1	1	1	1	1	1	0	0	0	0	0
YEL003W	0	0	0	1	1	1	0	1	1	1	1	1
